Source,Target,Weight,Type,Start,End,Label
54,55,1,"undirected",18,208,"node 54 to 55"
54,61,1,"undirected",18,208,"node 54 to 61"
54,84,1,"undirected",18,208,"node 54 to 84"
54,96,1,"undirected",18,208,"node 54 to 96"
54,99,1,"undirected",18,208,"node 54 to 99"
54,111,1,"undirected",18,208,"node 54 to 111"
54,117,1,"undirected",18,208,"node 54 to 117"
54,148,1,"undirected",18,208,"node 54 to 148"
54,176,1,"undirected",18,208,"node 54 to 176"
54,178,1,"undirected",18,208,"node 54 to 178"
54,204,1,"undirected",18,208,"node 54 to 204"
54,207,1,"undirected",18,208,"node 54 to 207"
54,229,1,"undirected",18,208,"node 54 to 229"
54,368,1,"undirected",18,208,"node 54 to 368"
54,407,1,"undirected",18,208,"node 54 to 407"
54,414,1,"undirected",18,208,"node 54 to 414"
55,2,1,"undirected",18,208,"node 55 to 2"
55,13,1,"undirected",18,208,"node 55 to 13"
55,17,1,"undirected",18,208,"node 55 to 17"
55,19,1,"undirected",18,208,"node 55 to 19"
55,54,1,"undirected",18,208,"node 55 to 54"
55,67,1,"undirected",18,208,"node 55 to 67"
55,71,1,"undirected",18,208,"node 55 to 71"
55,74,1,"undirected",18,208,"node 55 to 74"
55,94,1,"undirected",18,208,"node 55 to 94"
55,105,1,"undirected",18,208,"node 55 to 105"
55,112,1,"undirected",18,208,"node 55 to 112"
55,139,1,"undirected",18,208,"node 55 to 139"
55,162,1,"undirected",18,208,"node 55 to 162"
55,169,1,"undirected",18,208,"node 55 to 169"
55,175,1,"undirected",18,208,"node 55 to 175"
55,183,1,"undirected",18,208,"node 55 to 183"
55,184,1,"undirected",18,208,"node 55 to 184"
55,201,1,"undirected",18,208,"node 55 to 201"
55,203,1,"undirected",18,208,"node 55 to 203"
55,206,1,"undirected",18,208,"node 55 to 206"
55,212,1,"undirected",18,208,"node 55 to 212"
55,220,1,"undirected",18,208,"node 55 to 220"
55,236,1,"undirected",18,208,"node 55 to 236"
55,268,1,"undirected",18,208,"node 55 to 268"
55,297,1,"undirected",18,208,"node 55 to 297"
55,314,1,"undirected",18,208,"node 55 to 314"
55,341,1,"undirected",18,208,"node 55 to 341"
55,345,1,"undirected",18,208,"node 55 to 345"
55,357,1,"undirected",18,208,"node 55 to 357"
55,423,1,"undirected",18,208,"node 55 to 423"
55,424,1,"undirected",18,208,"node 55 to 424"
55,425,1,"undirected",18,208,"node 55 to 425"
55,427,1,"undirected",18,208,"node 55 to 427"
55,429,1,"undirected",18,208,"node 55 to 429"
55,432,1,"undirected",18,208,"node 55 to 432"
55,443,1,"undirected",18,208,"node 55 to 443"
55,483,1,"undirected",18,208,"node 55 to 483"
55,532,1,"undirected",18,208,"node 55 to 532"
55,550,1,"undirected",18,208,"node 55 to 550"
55,612,1,"undirected",18,208,"node 55 to 612"
56,2,1,"undirected",18,208,"node 56 to 2"
56,15,1,"undirected",18,208,"node 56 to 15"
56,17,1,"undirected",18,208,"node 56 to 17"
56,49,1,"undirected",18,208,"node 56 to 49"
56,91,1,"undirected",18,208,"node 56 to 91"
56,108,1,"undirected",18,208,"node 56 to 108"
56,111,1,"undirected",18,208,"node 56 to 111"
56,114,1,"undirected",18,208,"node 56 to 114"
56,128,1,"undirected",18,208,"node 56 to 128"
56,129,1,"undirected",18,208,"node 56 to 129"
56,142,1,"undirected",18,208,"node 56 to 142"
56,247,1,"undirected",18,208,"node 56 to 247"
56,274,1,"undirected",18,208,"node 56 to 274"
56,447,1,"undirected",18,208,"node 56 to 447"
56,503,1,"undirected",18,208,"node 56 to 503"
57,2,1,"undirected",19,208,"node 57 to 2"
57,32,1,"undirected",19,208,"node 57 to 32"
57,37,1,"undirected",19,208,"node 57 to 37"
57,44,1,"undirected",19,208,"node 57 to 44"
57,71,1,"undirected",19,208,"node 57 to 71"
57,80,1,"undirected",19,208,"node 57 to 80"
57,89,1,"undirected",19,208,"node 57 to 89"
57,101,1,"undirected",19,208,"node 57 to 101"
57,124,1,"undirected",19,208,"node 57 to 124"
57,136,1,"undirected",19,208,"node 57 to 136"
57,171,1,"undirected",19,208,"node 57 to 171"
57,190,1,"undirected",19,208,"node 57 to 190"
57,333,1,"undirected",19,208,"node 57 to 333"
57,339,1,"undirected",19,208,"node 57 to 339"
57,368,1,"undirected",19,208,"node 57 to 368"
57,397,1,"undirected",19,208,"node 57 to 397"
57,412,1,"undirected",19,208,"node 57 to 412"
57,574,1,"undirected",19,208,"node 57 to 574"
57,620,1,"undirected",19,208,"node 57 to 620"
58,1,1,"undirected",19,208,"node 58 to 1"
58,2,1,"undirected",19,208,"node 58 to 2"
58,3,1,"undirected",19,208,"node 58 to 3"
58,16,1,"undirected",19,208,"node 58 to 16"
58,17,1,"undirected",19,208,"node 58 to 17"
58,18,1,"undirected",19,208,"node 58 to 18"
58,28,1,"undirected",19,208,"node 58 to 28"
58,31,1,"undirected",19,208,"node 58 to 31"
58,36,1,"undirected",19,208,"node 58 to 36"
58,52,1,"undirected",19,208,"node 58 to 52"
58,64,1,"undirected",19,208,"node 58 to 64"
58,76,1,"undirected",19,208,"node 58 to 76"
58,77,1,"undirected",19,208,"node 58 to 77"
58,91,1,"undirected",19,208,"node 58 to 91"
58,106,1,"undirected",19,208,"node 58 to 106"
58,112,1,"undirected",19,208,"node 58 to 112"
58,137,1,"undirected",19,208,"node 58 to 137"
58,139,1,"undirected",19,208,"node 58 to 139"
58,146,1,"undirected",19,208,"node 58 to 146"
58,187,1,"undirected",19,208,"node 58 to 187"
58,190,1,"undirected",19,208,"node 58 to 190"
58,236,1,"undirected",19,208,"node 58 to 236"
58,256,1,"undirected",19,208,"node 58 to 256"
58,289,1,"undirected",19,208,"node 58 to 289"
58,340,1,"undirected",19,208,"node 58 to 340"
58,513,1,"undirected",19,208,"node 58 to 513"
58,623,1,"undirected",19,208,"node 58 to 623"
59,2,1,"undirected",19,208,"node 59 to 2"
59,3,1,"undirected",19,208,"node 59 to 3"
59,26,1,"undirected",19,208,"node 59 to 26"
59,48,1,"undirected",19,208,"node 59 to 48"
59,63,1,"undirected",19,208,"node 59 to 63"
59,77,1,"undirected",19,208,"node 59 to 77"
59,127,1,"undirected",19,208,"node 59 to 127"
59,139,1,"undirected",19,208,"node 59 to 139"
59,200,1,"undirected",19,208,"node 59 to 200"
59,202,1,"undirected",19,208,"node 59 to 202"
59,211,1,"undirected",19,208,"node 59 to 211"
59,218,1,"undirected",19,208,"node 59 to 218"
59,231,1,"undirected",19,208,"node 59 to 231"
59,253,1,"undirected",19,208,"node 59 to 253"
59,489,1,"undirected",19,208,"node 59 to 489"
60,1,1,"undirected",20,208,"node 60 to 1"
60,2,1,"undirected",20,208,"node 60 to 2"
60,3,1,"undirected",20,208,"node 60 to 3"
60,5,1,"undirected",20,208,"node 60 to 5"
60,6,1,"undirected",20,208,"node 60 to 6"
60,19,1,"undirected",20,208,"node 60 to 19"
60,37,1,"undirected",20,208,"node 60 to 37"
60,44,1,"undirected",20,208,"node 60 to 44"
60,47,1,"undirected",20,208,"node 60 to 47"
60,104,1,"undirected",20,208,"node 60 to 104"
60,120,1,"undirected",20,208,"node 60 to 120"
60,145,1,"undirected",20,208,"node 60 to 145"
60,147,1,"undirected",20,208,"node 60 to 147"
60,149,1,"undirected",20,208,"node 60 to 149"
60,150,1,"undirected",20,208,"node 60 to 150"
60,170,1,"undirected",20,208,"node 60 to 170"
60,213,1,"undirected",20,208,"node 60 to 213"
60,233,1,"undirected",20,208,"node 60 to 233"
60,251,1,"undirected",20,208,"node 60 to 251"
60,289,1,"undirected",20,208,"node 60 to 289"
60,292,1,"undirected",20,208,"node 60 to 292"
60,335,1,"undirected",20,208,"node 60 to 335"
60,348,1,"undirected",20,208,"node 60 to 348"
60,395,1,"undirected",20,208,"node 60 to 395"
60,479,1,"undirected",20,208,"node 60 to 479"
60,616,1,"undirected",20,208,"node 60 to 616"
61,2,1,"undirected",20,208,"node 61 to 2"
61,3,1,"undirected",20,208,"node 61 to 3"
61,7,1,"undirected",20,208,"node 61 to 7"
61,11,1,"undirected",20,208,"node 61 to 11"
61,42,1,"undirected",20,208,"node 61 to 42"
61,54,1,"undirected",20,208,"node 61 to 54"
61,65,1,"undirected",20,208,"node 61 to 65"
61,77,1,"undirected",20,208,"node 61 to 77"
61,84,1,"undirected",20,208,"node 61 to 84"
61,101,1,"undirected",20,208,"node 61 to 101"
61,251,1,"undirected",20,208,"node 61 to 251"
61,252,1,"undirected",20,208,"node 61 to 252"
61,357,1,"undirected",20,208,"node 61 to 357"
61,434,1,"undirected",20,208,"node 61 to 434"
62,2,1,"undirected",20,208,"node 62 to 2"
62,3,1,"undirected",20,208,"node 62 to 3"
62,8,1,"undirected",20,208,"node 62 to 8"
62,13,1,"undirected",20,208,"node 62 to 13"
62,27,1,"undirected",20,208,"node 62 to 27"
62,31,1,"undirected",20,208,"node 62 to 31"
62,98,1,"undirected",20,208,"node 62 to 98"
62,114,1,"undirected",20,208,"node 62 to 114"
62,117,1,"undirected",20,208,"node 62 to 117"
62,125,1,"undirected",20,208,"node 62 to 125"
62,201,1,"undirected",20,208,"node 62 to 201"
62,230,1,"undirected",20,208,"node 62 to 230"
62,255,1,"undirected",20,208,"node 62 to 255"
62,354,1,"undirected",20,208,"node 62 to 354"
63,2,1,"undirected",21,208,"node 63 to 2"
63,3,1,"undirected",21,208,"node 63 to 3"
63,6,1,"undirected",21,208,"node 63 to 6"
63,13,1,"undirected",21,208,"node 63 to 13"
63,27,1,"undirected",21,208,"node 63 to 27"
63,39,1,"undirected",21,208,"node 63 to 39"
63,40,1,"undirected",21,208,"node 63 to 40"
63,59,1,"undirected",21,208,"node 63 to 59"
63,70,1,"undirected",21,208,"node 63 to 70"
63,75,1,"undirected",21,208,"node 63 to 75"
63,92,1,"undirected",21,208,"node 63 to 92"
63,117,1,"undirected",21,208,"node 63 to 117"
63,118,1,"undirected",21,208,"node 63 to 118"
63,154,1,"undirected",21,208,"node 63 to 154"
63,160,1,"undirected",21,208,"node 63 to 160"
63,175,1,"undirected",21,208,"node 63 to 175"
63,194,1,"undirected",21,208,"node 63 to 194"
63,264,1,"undirected",21,208,"node 63 to 264"
63,284,1,"undirected",21,208,"node 63 to 284"
63,457,1,"undirected",21,208,"node 63 to 457"
63,560,1,"undirected",21,208,"node 63 to 560"
64,2,1,"undirected",21,208,"node 64 to 2"
64,31,1,"undirected",21,208,"node 64 to 31"
64,36,1,"undirected",21,208,"node 64 to 36"
64,38,1,"undirected",21,208,"node 64 to 38"
64,40,1,"undirected",21,208,"node 64 to 40"
64,58,1,"undirected",21,208,"node 64 to 58"
64,76,1,"undirected",21,208,"node 64 to 76"
64,133,1,"undirected",21,208,"node 64 to 133"
64,137,1,"undirected",21,208,"node 64 to 137"
64,141,1,"undirected",21,208,"node 64 to 141"
64,154,1,"undirected",21,208,"node 64 to 154"
64,160,1,"undirected",21,208,"node 64 to 160"
64,169,1,"undirected",21,208,"node 64 to 169"
64,183,1,"undirected",21,208,"node 64 to 183"
64,196,1,"undirected",21,208,"node 64 to 196"
64,198,1,"undirected",21,208,"node 64 to 198"
64,267,1,"undirected",21,208,"node 64 to 267"
64,317,1,"undirected",21,208,"node 64 to 317"
64,358,1,"undirected",21,208,"node 64 to 358"
64,397,1,"undirected",21,208,"node 64 to 397"
64,465,1,"undirected",21,208,"node 64 to 465"
64,514,1,"undirected",21,208,"node 64 to 514"
65,1,1,"undirected",21,208,"node 65 to 1"
65,2,1,"undirected",21,208,"node 65 to 2"
65,3,1,"undirected",21,208,"node 65 to 3"
65,13,1,"undirected",21,208,"node 65 to 13"
65,14,1,"undirected",21,208,"node 65 to 14"
65,29,1,"undirected",21,208,"node 65 to 29"
65,32,1,"undirected",21,208,"node 65 to 32"
65,33,1,"undirected",21,208,"node 65 to 33"
65,38,1,"undirected",21,208,"node 65 to 38"
65,61,1,"undirected",21,208,"node 65 to 61"
65,69,1,"undirected",21,208,"node 65 to 69"
65,76,1,"undirected",21,208,"node 65 to 76"
65,103,1,"undirected",21,208,"node 65 to 103"
65,146,1,"undirected",21,208,"node 65 to 146"
65,154,1,"undirected",21,208,"node 65 to 154"
65,186,1,"undirected",21,208,"node 65 to 186"
65,229,1,"undirected",21,208,"node 65 to 229"
65,265,1,"undirected",21,208,"node 65 to 265"
65,286,1,"undirected",21,208,"node 65 to 286"
65,307,1,"undirected",21,208,"node 65 to 307"
65,335,1,"undirected",21,208,"node 65 to 335"
65,353,1,"undirected",21,208,"node 65 to 353"
65,370,1,"undirected",21,208,"node 65 to 370"
65,397,1,"undirected",21,208,"node 65 to 397"
65,496,1,"undirected",21,208,"node 65 to 496"
66,2,1,"undirected",22,208,"node 66 to 2"
66,6,1,"undirected",22,208,"node 66 to 6"
66,14,1,"undirected",22,208,"node 66 to 14"
66,17,1,"undirected",22,208,"node 66 to 17"
66,23,1,"undirected",22,208,"node 66 to 23"
66,35,1,"undirected",22,208,"node 66 to 35"
66,36,1,"undirected",22,208,"node 66 to 36"
66,46,1,"undirected",22,208,"node 66 to 46"
66,77,1,"undirected",22,208,"node 66 to 77"
66,78,1,"undirected",22,208,"node 66 to 78"
66,82,1,"undirected",22,208,"node 66 to 82"
66,87,1,"undirected",22,208,"node 66 to 87"
66,89,1,"undirected",22,208,"node 66 to 89"
66,95,1,"undirected",22,208,"node 66 to 95"
66,102,1,"undirected",22,208,"node 66 to 102"
66,107,1,"undirected",22,208,"node 66 to 107"
66,117,1,"undirected",22,208,"node 66 to 117"
66,124,1,"undirected",22,208,"node 66 to 124"
66,129,1,"undirected",22,208,"node 66 to 129"
66,134,1,"undirected",22,208,"node 66 to 134"
66,141,1,"undirected",22,208,"node 66 to 141"
66,142,1,"undirected",22,208,"node 66 to 142"
66,148,1,"undirected",22,208,"node 66 to 148"
66,170,1,"undirected",22,208,"node 66 to 170"
66,177,1,"undirected",22,208,"node 66 to 177"
66,182,1,"undirected",22,208,"node 66 to 182"
66,185,1,"undirected",22,208,"node 66 to 185"
66,188,1,"undirected",22,208,"node 66 to 188"
66,192,1,"undirected",22,208,"node 66 to 192"
66,194,1,"undirected",22,208,"node 66 to 194"
66,205,1,"undirected",22,208,"node 66 to 205"
66,207,1,"undirected",22,208,"node 66 to 207"
66,228,1,"undirected",22,208,"node 66 to 228"
66,241,1,"undirected",22,208,"node 66 to 241"
66,275,1,"undirected",22,208,"node 66 to 275"
66,279,1,"undirected",22,208,"node 66 to 279"
66,280,1,"undirected",22,208,"node 66 to 280"
66,283,1,"undirected",22,208,"node 66 to 283"
